UQX47445.1	contig_1_RagTag	29.688	128	83	4	262	388	1430215	1430580	4.26e-06	47.4
QIR83838.1	contig_1_RagTag	37.500	104	62	1	126	229	3000087	3000389	9.94e-11	60.1
QIR83838.1	contig_1_RagTag	37.815	119	62	5	146	264	1364937	1365257	6.31e-09	54.7
QIR83838.1	contig_1_RagTag	31.061	132	83	4	79	208	5281044	5280667	7.71e-07	48.1
PQM29507.1	contig_1_RagTag	26.073	303	183	12	81	362	1364613	1365461	1.25e-07	51.6
PQM29507.1	contig_1_RagTag	27.517	149	102	3	150	296	2999991	3000425	3.14e-07	50.1
PQM29039.1	contig_1_RagTag	31.053	190	119	4	372	559	2999877	3000416	3.85e-17	84.0
PQM29039.1	contig_1_RagTag	30.769	208	124	8	322	522	2306684	2307268	1.24e-14	75.9
PQM29039.1	contig_1_RagTag	31.875	160	71	7	401	553	1364769	1365155	5.91e-11	63.9
PQM29039.1	contig_1_RagTag	29.651	172	101	7	310	480	1430122	1430580	1.49e-09	59.3
PQM27397.1	contig_1_RagTag	43.262	282	144	6	10	285	2999706	3000521	3.58e-51	178
PQM27397.1	contig_1_RagTag	33.553	152	91	4	91	242	1364772	1365197	1.08e-10	60.1
PQM27397.1	contig_1_RagTag	31.410	156	95	5	87	242	685994	685563	1.38e-08	53.5
PQM27397.1	contig_1_RagTag	28.205	156	95	6	97	241	2306915	2307364	5.07e-08	51.6
PQM27397.1	contig_1_RagTag	47.619	42	22	0	143	184	6132578	6132703	5.68e-06	45.4
TFF53969.1	contig_1_RagTag	29.891	184	110	6	62	233	2999859	3000389	2.77e-11	62.0
TFF53969.1	contig_1_RagTag	30.909	165	100	5	32	185	5281221	5280736	4.55e-08	52.0
TFF53969.1	contig_1_RagTag	32.743	113	72	3	96	206	1364772	1365104	2.29e-07	49.7
TFF53969.1	contig_1_RagTag	32.000	150	87	6	22	166	1430161	1430580	5.42e-07	48.5
TFF53494.1	contig_1_RagTag	37.634	279	166	5	7	284	1430104	1430919	1.45e-42	154
TFF53494.1	contig_1_RagTag	32.203	295	178	10	4	286	2306624	2307478	5.30e-24	100
TFF53494.1	contig_1_RagTag	34.156	243	140	8	47	285	1364622	1365302	1.55e-17	80.9
TFF53494.1	contig_1_RagTag	34.653	101	64	2	81	179	5281059	5280757	6.96e-12	63.9
TFF53494.1	contig_1_RagTag	28.571	259	139	10	6	249	686234	685551	1.51e-11	62.8
TFF53494.1	contig_1_RagTag	29.730	111	63	4	83	178	6132362	6132694	2.94e-06	46.6
TFF53494.1	contig_1_RagTag	26.357	129	78	4	67	179	2999850	3000233	3.38e-06	46.2
TFF50418.1	contig_1_RagTag	83.846	260	42	0	1	260	686246	685467	8.76e-151	463
TFF50418.1	contig_1_RagTag	28.870	239	159	7	9	239	1364523	1365230	3.25e-15	73.2
TFF50418.1	contig_1_RagTag	27.801	241	153	8	9	233	1430113	1430820	1.52e-12	65.1
TFF50418.1	contig_1_RagTag	27.068	266	168	9	10	252	2999697	3000485	3.07e-12	64.3
RRJ18786.1	contig_1_RagTag	47.266	256	131	3	4	257	686219	685458	5.41e-71	234
RRJ18786.1	contig_1_RagTag	30.279	251	142	11	3	234	1364523	1365233	1.48e-12	65.1
RRJ18786.1	contig_1_RagTag	29.258	229	137	9	40	246	2999808	3000485	1.61e-12	65.1
RRJ18786.1	contig_1_RagTag	27.835	194	124	8	35	215	1430215	1430787	1.01e-11	62.8
AZR40669.1	contig_1_RagTag	45.957	507	231	7	1	501	4102384	4100975	6.47e-127	406
AZR40669.1	contig_1_RagTag	38.650	163	83	5	1	162	3968283	3968723	3.24e-18	86.3
