WEF24259.1	contig_1_RagTag	46.207	145	66	3	192	327	866755	866330	1.11e-17	81.6
WEF23968.1	contig_1_RagTag	32.692	208	127	3	57	260	2622958	2623554	1.87e-10	58.5
WEF23879.1	contig_1_RagTag	31.288	163	100	6	53	214	2132765	2133220	2.49e-06	45.1
WEF23470.1	contig_1_RagTag	38.462	260	150	6	1	257	4483139	4483897	1.36e-33	126
XXQ42250.1	contig_1_RagTag	28.623	276	173	11	15	280	4342961	4343746	1.17e-11	62.8
XXQ42250.1	contig_1_RagTag	32.800	125	76	4	18	138	3363168	3363530	2.40e-10	58.5
XXQ42250.1	contig_1_RagTag	28.364	275	146	11	22	258	3111691	3112476	2.59e-07	49.3
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	26.293	232	155	6	13	240	2694196	2693537	3.38e-13	66.6
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	26.437	261	137	11	5	240	899137	899829	6.06e-07	48.1
ODP27570.1	contig_1_RagTag	32.787	122	63	3	113	230	3164178	3164498	4.24e-07	50.4
UQX47894.1	contig_3_RagTag	34.661	251	155	7	5	253	162775	163506	1.62e-36	134
UQX47894.1	contig_1_RagTag	29.084	251	164	7	19	255	1124750	1125502	3.50e-24	99.0
UQX47894.1	contig_1_RagTag	30.279	251	160	8	2	241	4105123	4104383	6.93e-19	83.6
UQX47894.1	contig_1_RagTag	24.554	224	162	5	3	221	1974909	1975574	9.99e-13	65.5
UQX47445.1	contig_3_RagTag	23.984	246	165	6	246	491	162814	163485	2.60e-09	57.4
UQX47445.1	contig_1_RagTag	26.630	184	117	7	228	404	4253108	4253626	4.50e-09	56.6
UQX47445.1	contig_1_RagTag	34.579	107	63	4	299	402	4104922	4104614	2.76e-08	54.3
UQX47445.1	contig_1_RagTag	29.861	144	89	3	304	435	1124906	1125337	4.68e-08	53.5
QIR83838.1	contig_1_RagTag	32.667	150	89	3	72	209	1124888	1125337	9.71e-13	65.9
PQM29039.1	contig_1_RagTag	27.642	246	153	8	342	581	1124798	1125478	3.40e-14	73.9
PQM29039.1	contig_1_RagTag	25.152	330	214	10	203	518	4105474	4104542	8.35e-09	56.6
PQM27397.1	contig_1_RagTag	52.747	182	84	2	64	243	1124870	1125415	1.20e-56	194
PQM27397.1	contig_1_RagTag	31.724	145	85	4	102	242	4104835	4104431	2.59e-07	49.3
PQM27397.1	contig_3_RagTag	34.177	158	91	4	85	242	162985	163419	3.67e-13	67.4
TFF53969.1	contig_1_RagTag	33.161	193	109	5	32	213	1124786	1125337	7.89e-17	78.2
TFF53969.1	contig_1_RagTag	33.516	182	103	6	2	179	4105120	4104617	6.71e-10	57.4
TFF53969.1	contig_1_RagTag	30.000	160	103	5	24	182	4253171	4253626	1.30e-08	53.5
TFF53494.1	contig_1_RagTag	38.750	240	137	6	47	284	4105018	4104323	5.56e-40	146
TFF53494.1	contig_1_RagTag	25.532	282	173	9	11	261	4253108	4253935	5.29e-12	63.9
TFF53494.1	contig_1_RagTag	31.600	250	134	11	1	239	1974897	1975568	8.49e-12	63.2
TFF53494.1	contig_1_RagTag	35.043	117	71	3	47	163	3795491	3795826	1.23e-11	62.8
TFF53494.1	contig_1_RagTag	28.082	146	86	6	47	177	1124801	1125226	2.97e-09	55.5
TFF53494.1	contig_3_RagTag	30.041	243	135	13	47	277	162865	163524	3.27e-09	55.5
TFF50418.1	contig_3_RagTag	50.980	255	122	3	7	260	162760	163518	1.52e-73	241
TFF50418.1	contig_1_RagTag	24.701	251	168	8	9	243	4105123	4104386	6.33e-13	65.9
TFF50418.1	contig_1_RagTag	28.571	266	163	13	9	252	1124702	1125484	1.36e-12	65.1
TFF50418.1	contig_1_RagTag	27.922	154	96	5	9	151	4253105	4253554	2.14e-07	49.3
TFF50418.1	contig_1_RagTag	26.496	117	82	3	40	155	3795485	3795826	1.12e-06	47.0
RRJ18786.1	contig_3_RagTag	50.588	255	125	1	1	255	162760	163521	6.97e-80	259
RRJ18786.1	contig_1_RagTag	28.947	152	96	4	106	246	1125032	1125484	2.31e-10	58.2
RRJ18786.1	contig_1_RagTag	26.210	248	164	10	4	236	4105120	4104389	1.10e-09	56.2
AZR40669.1	contig_1_RagTag	33.537	164	89	4	2	162	3200990	3201430	4.79e-18	85.5
AZR40669.1	contig_1_RagTag	35.758	165	87	5	2	164	3389670	3389227	5.19e-18	85.5
AZR40669.1	contig_1_RagTag	36.810	163	86	5	1	162	3376702	3376262	3.71e-15	76.3
AZR40669.1	contig_1_RagTag	29.940	167	96	6	15	170	1578982	1579452	4.09e-14	73.2
