WEF24897.1	contig_1_RagTag	38.596	171	82	7	5	167	1589262	1589729	1.36e-14	68.9
WEF23879.1	contig_1_RagTag	29.070	172	103	5	50	211	3181398	3180910	8.72e-11	58.2
WEF23470.1	contig_1_RagTag	36.293	259	153	6	1	254	3132192	3132947	1.00e-35	132
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	27.459	244	154	10	4	238	373478	374167	1.89e-07	49.7
ODP27570.1	contig_1_RagTag	28.604	444	260	12	49	459	580326	579067	1.93e-34	137
UQX47894.1	contig_1_RagTag	35.039	254	156	7	5	256	1115635	1114895	3.26e-39	142
UQX47894.1	contig_1_RagTag	27.113	284	177	10	2	259	226147	226986	2.47e-17	79.0
UQX47894.1	contig_1_RagTag	29.339	242	151	10	25	255	3593886	3594584	1.14e-16	77.0
UQX47445.1	contig_1_RagTag	27.354	223	144	6	295	506	226339	226986	4.86e-13	69.3
UQX47445.1	contig_1_RagTag	25.571	219	138	9	228	435	3593820	3594434	1.81e-10	61.2
QIR83838.1	contig_1_RagTag	24.762	210	139	5	1	209	1115641	1115066	2.33e-07	49.3
PQM29507.1	contig_1_RagTag	29.381	194	119	7	76	266	3593904	3594440	2.37e-10	59.7
PQM29507.1	contig_1_RagTag	27.083	192	122	6	137	318	226408	226959	3.27e-07	49.7
PQM29039.1	contig_1_RagTag	28.899	218	125	9	322	527	226189	226788	2.34e-11	64.7
PQM29039.1	contig_1_RagTag	26.042	192	127	7	337	527	3593901	3594434	2.36e-11	64.7
PQM27397.1	contig_1_RagTag	34.351	131	79	3	96	224	3594078	3594455	7.31e-16	75.1
PQM27397.1	contig_1_RagTag	32.386	176	105	5	72	247	1115461	1114976	3.37e-12	64.3
PQM27397.1	contig_1_RagTag	30.864	162	89	6	99	242	226411	226881	3.67e-11	60.8
TFF53494.1	contig_1_RagTag	32.937	252	149	8	47	284	226249	226986	5.96e-28	111
TFF53494.1	contig_1_RagTag	26.633	199	120	9	47	239	1115545	1115009	1.29e-06	47.0
TFF53494.1	contig_1_RagTag	27.586	87	59	1	105	187	3594090	3594350	5.23e-06	45.1
TFF50418.1	contig_1_RagTag	51.751	257	121	3	7	262	1115650	1114886	1.65e-79	258
TFF50418.1	contig_1_RagTag	28.972	214	135	10	9	208	3593817	3594449	1.46e-10	58.9
TFF50418.1	contig_1_RagTag	25.984	254	159	11	6	232	226138	226893	1.55e-10	58.5
RRJ18786.1	contig_1_RagTag	47.656	256	133	1	1	256	1115650	1114886	8.63e-81	262
RRJ18786.1	contig_1_RagTag	26.437	174	111	8	37	196	3593922	3594434	2.33e-09	55.1
